"SOURCE" "TRAJ" "subj" "language" "stimulus" "iter" "cluster" "C1_GONS..ms." "C1_PVEL..ms." "C1_NONS..ms." "C1_MAXC..ms." "C1_NOFFS..ms." "C1_PVEL2..ms." "C1_GOFFS..ms." "C2_GONS..ms." "C2_PVEL..ms." "C2_NONS..ms." "C2_MAXC..ms." "C2_NOFFS..ms." "C2_PVEL2..ms." "C2_GOFFS..ms." "C1_PV_to" "C2_PV_to" "C1stiffness1" "C2stiffness1" "C1_PV_fro" "C2_PV_fro" "C1stiffness2" "C2stiffness2" "C1_AV_to" "C2_AV_to" "C1_AV_fro" "C2_AV_fro" "C2onset_C1release" "rel.overlap" "C2onset_C1offset" "n.overlap2" "onset.lag" "n.onset.lag" "offset.lag" "n.offset.lag" "IPI" "n.IPI" "C1_pla" "C2_pla" "n.C1_pla" "n.C2_pla" "C1_gest" "C2_gest" "n.C1_gest" "n.C2_gest" "clus_gest" "C1_to" "C1_fro" "C2_to" "C2_fro" "vowel" "C1_PD" "C1_PD2" "C2_PD" "C2_PD2" "articulator" "type" "voicing" "pros_cond" "C2target_C1offset" "recstiffmean" "recstiffmean2" "C1onset_C2target" "recC1stiffness2" "recC2stiffness1"
"1496" "glatte_w_08" "TB" "SG2" "Swiss German" "glatte" 8 "gl" 934.4 962.4 998.4 1032 1054.4 1100 1112 1020.8 1042.4 1062.4 1069.6 1113.6 1142.4 1164.8 17.597 25.904 21.3804104287859 31.6161153792785 11.641 24.005 24.3687060459892 27.2082304073848 0.128600489647202 0.196954085036147 0.0829345202256681 0.172318320313381 33.6000000000001 0.600000000000001 0.0912 0.395833333333334 -86.4 -0.375 52.8 0.229166666666666 8 0.0694444444444445 56.0000000000001 51.1999999999998 0.486111111111112 0.444444444444443 177.6 144 0.770833333333333 0.625 230.4 64 57.5999999999999 41.6000000000001 51.2 "low" 8.2304313374209 4.77702836499847 8.19328993750374 8.82269800004511 "VEL" "TB-TT" "voiced" "N" 49.5999999999999 0.0363328381817593 0.039200613054192 128 0.0410362371359717 0.0316294392275469
"1497" "glatte_w_09" "TB" "SG2" "Swiss German" "glatte" 9 "gl" 1143.2 1167.2 1198.4 1236.8 1261.6 1305.6 1322.4 1231.2 1252.8 1272 1277.6 1316 1349.6 1368.8 15.033 23.354 23.8378927761883 32.3426620229078 12.343 23.108 22.2189109373174 27.2462871097678 0.114245398734982 0.176980472534664 0.0913680553442836 0.160627946621988 30.3999999999999 0.481012658227847 0.0912 0.404255319148937 -88 -0.390070921985816 46.3999999999999 0.205673758865248 10.4000000000001 0.0884353741496607 63.1999999999998 44 0.537414965986393 0.374149659863946 179.2 137.6 0.794326241134752 0.609929078014184 225.6 55.2 60.8000000000002 40.8 52.8 "low" 6.30634601017103 5.55517776493246 7.22080327941428 8.48115558164098 "VEL" "TB-TT" "voiced" "N" 50.4000000000001 0.0379628103979635 0.0364344655712172 128.8 0.045006706351231 0.0309189144446959
"1498" "glatte_w_10" "TB" "SG2" "Swiss German" "glatte" 10 "gl" 1269.6 1298.4 1348 1368.8 1390.4 1453.6 1462.4 1365.6 1388.8 1410.4 1419.2 1455.2 1483.2 1506.4 13.082 23.551 17.0443181995982 29.5056746934338 12.916 20.48 23.5381680192637 27.6933816345978 0.0978990435075854 0.178166393328637 0.076211916212883 0.144438842925659 24.8000000000002 0.584905660377362 0.0968000000000002 0.408783783783784 -96 -0.405405405405405 44 0.185810810810811 20 0.186567164179104 42.4000000000001 44.8 0.395522388059702 0.417910447761193 192.8 140.8 0.814189189189189 0.594594594594595 236.8 78.4000000000001 72 44.8000000000002 51.2 "low" 7.67528501099471 5.48725796732758 7.98185442112295 7.39526875779373 "VEL" "TB-TT" "voiced" "N" 52 0.0381879877376475 0.0462811817769195 140.8 0.042484189898789 0.0338917855765061
"1539" "plaage_u_01" "LA" "SG2" "Swiss German" "plaage" 1 "pl" 2584 2663.2 2725.6 2736 2747.2 2812.8 2879.2 2680 2772 2795.2 2804 2843.2 2892.8 2953.6 8.582 12.642 10.0964705882353 15.4538901143134 10.045 26.097 10.686170212766 15.9051191031056 0.0600282485875707 0.0710109768618666 0.0712121212121212 0.14862250828355 67.1999999999998 3.11111111111112 0.1992 0.538961038961039 -96 -0.25974025974026 74.4000000000001 0.201298701298702 48 0.408163265306123 21.5999999999999 48 0.183673469387754 0.408163265306123 295.2 273.6 0.798701298701298 0.74025974025974 369.6 141.6 132 115.2 110.4 "low" 8.5 9.4 8.18046453448702 16.407924914504 "LAB" "LA-TT" "voiceless" "Y" 84 0.0791437606269814 0.0818765690250792 211.2 0.0935788949726228 0.06470862628134
"1540" "plaage_u_02" "LA" "SG2" "Swiss German" "plaage" 2 "pl" 2424.8 2520.8 2620 2693.6 2744.8 2836 2904 2784 2808 2827.2 2833.6 2867.2 2912 2984.4 5.109 13.768 7.51323529411765 31.5859582392989 9.354 22.256 9.354 14.3527368361969 0.0348360655737705 0.100900438507886 0.0628140703517589 0.132307596167017 -39.1999999999998 -0.314102564102562 0.12 0.214438884917798 -359.2 -0.641887062187276 80.4000000000001 0.143674052894925 82.3999999999996 0.333333333333332 124.8 40 0.50485436893204 0.161812297734628 479.2 200.4 0.856325947105075 0.358112937812724 559.6 195.2 159.2 43.1999999999998 117.2 "low" 6.8 10 4.35889894354067 15.5064502707744 "LAB" "LA-TT" "voiceless" "Y" 76.8000000000002 0.0692828871469223 0.0823790457953776 402.4 0.10690613641223 0.0316596378816145
"15411" "plaage_u_03" "LA" "SG2" "Swiss German" "plaage" 3 "pl" 2396 2466.4 2536 2547.2 2558.4 2626.4 2694.4 2536.8 2592.8 2615.2 2621.6 2650.4 2698.4 2762.4 10.231 17.491 9.93300970873787 21.8688761186277 9.91 27.017 10.3229166666667 17.5294684351454 0.0735714285714286 0.102016897706913 0.0705882352941176 0.13761011360851 21.5999999999999 0.964285714285706 0.1576 0.430131004366812 -140.8 -0.384279475982533 68 0.185589519650655 56.7999999999997 0.496503496503494 22.4000000000001 35.2000000000003 0.195804195804196 0.30769230769231 298.4 225.6 0.814410480349345 0.615720524017467 366.4 140 136 78.3999999999996 112 "low" 10.3 9.6 7.99812478022192 15.4123327241531 "LAB" "LA-TT" "voiceless" "Y" 79.2000000000003 0.0712994667899261 0.0732007539190004 219.2 0.0968718466195759 0.0457270869602764
"1542" "plaage_u_04" "LA" "SG2" "Swiss German" "plaage" 4 "pl" 2612.8 2678.4 2740.8 2751.2 2760 2819.2 2882.4 2744 2765.6 2788.8 2795.2 2840.8 2882.4 2940 11.463 13.675 11.0221153846154 28.9066187058339 9.754 25.224 11.4752941176471 16.6322130609353 0.08125 0.105597108683168 0.0694444444444444 0.152880553307491 16 0.833333333333341 0.1384 0.422982885085575 -131.2 -0.400977995110024 57.5999999999999 0.176039119804401 28.8000000000002 0.288000000000002 19.1999999999998 52 0.191999999999998 0.52 269.6 196 0.823960880195599 0.599022004889976 327.2 128 122.4 44.8000000000002 99.1999999999998 "low" 10.4 8.5 4.73075046900595 15.1657508881031 "LAB" "LA-TT" "voiceless" "Y" 93.5999999999999 0.0608689446207354 0.062660419598551 176 0.0871437359032189 0.0345941533382519
"1543" "plaage_u_05" "LA" "SG2" "Swiss German" "plaage" 5 "pl" 2796 2876 2940.8 2951.2 2961.6 3027.2 3093.6 2964.8 2987.2 3009.6 3017.6 3048.8 3098.4 3172 8.944 13.507 9.93777777777778 28.9687082549029 9.08 24.393 10.5581395348837 15.2117926161232 0.0621546961325966 0.104076278811383 0.0651515151515152 0.130158972625141 -3.20000000000027 -0.153846153846169 0.1288 0.342553191489361 -168.8 -0.448936170212766 78.4000000000001 0.208510638297873 48 0.444444444444444 20.7999999999997 39.2000000000003 0.19259259259259 0.362962962962965 297.6 207.2 0.791489361702127 0.551063829787234 376 144.8 132 44.7999999999997 123.2 "low" 9 8.6 4.66261729074991 16.0355854274174 "LAB" "LA-TT" "voiceless" "Y" 84 0.0646168314911967 0.0675730623313533 213.6 0.0947136563876654 0.034520006594728
"1544" "plaage_u_06" "LA" "SG2" "Swiss German" "plaage" 6 "pl" 2690.4 2743.2 2809.6 2820 2830.4 2896 2962.4 2800.8 2824 2846.4 2855.2 2899.2 2972 3032.8 9.184 9.485 10.9333333333333 28.1291819914386 8.734 21.994 10.5228915662651 14.3469983866999 0.0704697986577182 0.0739461197372254 0.0628787878787879 0.11474577752487 29.5999999999999 1.42307692307691 0.1616 0.47196261682243 -110.4 -0.322429906542056 70.4000000000001 0.205607476635514 16 0.178571428571429 20.8000000000002 52.7999999999997 0.232142857142859 0.589285714285712 272 232 0.794392523364486 0.677570093457944 342.4 119.2 132 45.5999999999999 133.6 "low" 8.4 8.3 3.37194306001747 15.3300358773227 "LAB" "LA-TT" "voiceless" "Y" 116 0.0652905915745097 0.0635068420562271 156 0.0950309136707118 0.0355502694783076
"1545" "plaage_u_07" "LA" "SG2" "Swiss German" "plaage" 7 "pl" 2672 2744.8 2810.4 2821.6 2832 2902.4 2979.2 2812 2835.2 2856.8 2866.4 2926.4 2964.8 3036.8 10.485 13.392 10.2794117647059 29.286564167653 10.325 24.28 9.64953271028037 15.2946588786633 0.0736994219653179 0.102070208617622 0.0726902173913044 0.143793685087473 20 0.92592592592593 0.1672 0.458333333333333 -140 -0.383771929824561 57.6000000000004 0.157894736842106 24.8000000000002 0.213793103448277 21.5999999999999 69.5999999999999 0.186206896551723 0.599999999999999 307.2 224.8 0.842105263157894 0.616228070175439 364.8 138.4 147.2 44.8000000000002 110.4 "low" 10.2 10.7 4.57274534606947 15.8748228336571 "LAB" "LA-TT" "voiceless" "Y" 122.4 0.0688886559060837 0.0657135908702489 184.8 0.10363196125908 0.0341453505530874
"1546" "plaage_u_08" "LA" "SG2" "Swiss German" "plaage" 8 "pl" 1899.2 1960.8 2060 2084.8 2117.6 2228 2310.4 2144.8 2172 2193.6 2201.6 2268 2304.8 2374.4 6.695 10.652 8.16463414634146 26.7557127364953 7.62 24.78 7.77551020408163 15.5157084721743 0.0509950248756219 0.081582087038502 0.0508298755186722 0.15010254753096 -27.2000000000003 -0.472222222222228 0.1656 0.348484848484848 -245.6 -0.516835016835017 64 0.134680134680135 76 0.365384615384615 57.5999999999999 74.4000000000001 0.276923076923076 0.357692307692308 411.2 229.6 0.865319865319865 0.483164983164983 475.2 160.8 192.8 48.7999999999997 106.4 "low" 8.2 9.8 3.98120584747888 15.9709110572941 "LAB" "LA-TT" "voiceless" "Y" 116.8 0.082992059799368 0.0799273289997545 294.4 0.128608923884514 0.0373751957142215
"1547" "plaage_u_09" "LA" "SG2" "Swiss German" "plaage" 9 "pl" 2476 2548 2616 2627.2 2638.4 2710.4 2785.6 2604.8 2632 2660.8 2671.2 2724 2766.4 2769.6 6.934 10.14 10.1970588235294 23.8472740135242 6.792 17.503 9.70285714285714 32.1657208862959 0.0485714285714286 0.0759296129481046 0.047554347826087 0.119331297021165 33.5999999999999 1.49999999999999 0.1808 0.615803814713896 -128.8 -0.438692098092644 -16 -0.0544959128065395 22.4000000000001 0.207407407407408 22.4000000000001 63.1999999999998 0.207407407407408 0.585185185185183 309.6 164.8 1.05449591280654 0.561307901907356 293.6 140 147.2 56 45.5999999999999 "low" 6.8 7 4.25205832509386 5.44150714416512 "LAB" "LA-TT" "voiceless" "Y" 124.8 0.0724979702190806 0.0700005037822098 184.8 0.103062426383981 0.0419335140541801
"1548" "plaage_u_10" "LA" "SG2" "Swiss German" "plaage" 10 "pl" 2628 2688 2768 2783.2 2799.2 2885.6 2962.4 2817.6 2840 2860.8 2866.4 2880 2938.4 3010.4 5.955 15.482 10.0932203389831 29.8116895448534 6.681 24.141 8.908 14.5923685983044 0.0421428571428571 0.120214464561099 0.0459558823529411 0.126867935695971 -18.4000000000001 -0.589743589743596 0.1448 0.378661087866109 -189.6 -0.49581589958159 48 0.125523012552301 61.6000000000004 0.550000000000003 31.1999999999998 19.1999999999998 0.278571428571427 0.17142857142857 334.4 192.8 0.874476987447699 0.50418410041841 382.4 140 163.2 43.2000000000003 130.4 "low" 5.9 7.5 5.19326486903951 16.5435788147547 "LAB" "LA-TT" "voiceless" "Y" 101.6 0.0729012663740145 0.0663101476068196 232.8 0.112258643915582 0.0335438888324475
"1549" "plaage_w_01" "LA" "SG2" "Swiss German" "plaage" 1 "pl" 1036.8 1145.6 1221.6 1233.6 1245.6 1318.4 1392.8 1200.8 1278.4 1299.2 1307.2 1339.2 1374.4 1448.8 6.555 24.503 7.99390243902439 19.1022055299365 7.049 25.717 9.65616438356164 16.3243882317317 0.0443722943722944 0.130358888271842 0.0495923913043478 0.143738409827717 44.8 1.86666666666666 0.192 0.466019417475728 -164 -0.398058252427184 56 0.135922330097087 53.6000000000001 0.455782312925171 24 40 0.204081632653061 0.340136054421768 356 248 0.864077669902913 0.601941747572815 412 184.8 147.2 98.4000000000001 109.6 "low" 8.2 7.3 12.8273146059493 15.7537297171178 "LAB" "LA-TT" "voiceless" "N" 93.5999999999999 0.0779553823549797 0.0887226615044531 262.4 0.103560788764364 0.0523499759455957
"1550" "plaage_w_02" "LA" "SG2" "Swiss German" "plaage" 2 "pl" 974.4 1068 1144.8 1156.8 1169.6 1242.4 1310.4 1134.4 1220 1239.2 1246.4 1258.4 1311.2 1394.4 6.575 20.411 8.42948717948718 18.1504624167049 7.491 19.715 10.122972972973 14.1816183555491 0.045774647887324 0.107303850398009 0.0525568181818181 0.102219106211806 35.1999999999998 1.41935483870967 0.176 0.419047619047619 -160 -0.380952380952381 84 0.2 69.6000000000001 0.612676056338029 24.8 19.2 0.218309859154929 0.169014084507042 336 260 0.8 0.619047619047619 420 170.4 140.8 104.8 136 "low" 7.8 7.4 11.2454435217114 13.9017984448056 "LAB" "LA-TT" "voiceless" "N" 71.2 0.0769401119833306 0.0868630968782591 264.8 0.0987852089173672 0.0550950150492939
"15511" "plaage_w_03" "LA" "SG2" "Swiss German" "plaage" 3 "pl" 1009.6 1106.4 1198.4 1214.4 1233.6 1320 1394.4 1239.2 1260.8 1284 1293.6 1331.2 1378.4 1448 7.352 17.623 7.352 28.4501094580153 9.819 25.764 9.00825688073395 15.458338166771 0.0529661016949152 0.138266791660255 0.0677860696517412 0.142694634702055 -5.60000000000014 -0.159090909090914 0.1552 0.354014598540146 -229.6 -0.523722627737226 53.5999999999999 0.122262773722628 50.4000000000001 0.379518072289157 35.1999999999998 47.2 0.265060240963854 0.355421686746988 384.8 208.8 0.877737226277372 0.476277372262774 438.4 188.8 160.8 44.8 116.8 "low" 10 10.9 6.19435226637943 16.6667333332 "LAB" "LA-TT" "voiceless" "N" 110.4 0.0730792586996918 0.0855833299408433 274.4 0.111009267746206 0.0351492496531773
"1552" "plaage_w_04" "LA" "SG2" "Swiss German" "plaage" 4 "pl" 1532.8 1615.2 1689.6 1701.6 1713.6 1785.6 1860.8 1662.4 1742.4 1764 1773.6 1809.6 1846.4 1934.4 9.022 15.288 8.51132075471698 14.8525216301141 9.249 18.429 9.53505154639175 12.2704672393561 0.0676020408163266 0.101311039762967 0.0658967391304348 0.120344454983051 51.1999999999998 2.13333333333333 0.1984 0.49402390438247 -129.6 -0.322709163346614 73.6000000000001 0.183266932270917 50.4000000000001 0.420000000000001 24 45.5999999999999 0.2 0.379999999999999 328 272 0.816733067729083 0.677290836653386 401.6 156.8 147.2 101.6 124.8 "low" 10.6 9.7 10.2932016399175 15.0189879818848 "LAB" "LA-TT" "voiceless" "N" 96.8 0.0861024186583809 0.0924096065348513 231.2 0.104876202832739 0.0673286344840232
"1553" "plaage_w_05" "LA" "SG2" "Swiss German" "plaage" 5 "pl" 1401.6 1476 1550.4 1562.4 1572 1636.8 1710.4 1576.8 1596 1616.8 1625.6 1672 1706.4 1766.4 8.46 18.923 8.54545454545454 31.1555671699579 6.921 23.025 10.1779411764706 15.678872859977 0.0665322580645161 0.151842846390602 0.0491329479768786 0.155565326974302 -4.79999999999995 -0.222222222222221 0.1336 0.366228070175439 -175.2 -0.480263157894737 56 0.153508771929824 44.8 0.368421052631579 21.5999999999999 55.2 0.177631578947368 0.453947368421053 308.8 189.6 0.846491228070176 0.519736842105263 364.8 148.8 138.4 40 94.4000000000001 "low" 9.9 6.8 6.07371385562409 14.6853668663742 "LAB" "LA-TT" "voiceless" "N" 93.6000000000001 0.065174345022892 0.0745591344549936 215.2 0.0982516977315416 0.0320969923142423
"1554" "plaage_w_06" "LA" "SG2" "Swiss German" "plaage" 6 "pl" 901.6 1015.2 1084 1093.6 1106.4 1180.8 1259.2 1032.8 1116.8 1137.6 1146.4 1217.6 1249.6 1317.6 5.755 23.546 7.47402597402597 17.9115308160044 8.346 24.531 9.37752808988764 15.9134600601019 0.0422149122807018 0.125436276121263 0.0582460732984293 0.15415252187363 73.6000000000001 3.28571428571428 0.2264 0.54423076923077 -131.2 -0.315384615384615 58.3999999999999 0.140384615384615 31.1999999999998 0.233532934131735 22.4000000000001 80 0.167664670658683 0.598802395209581 357.6 284.8 0.859615384615385 0.684615384615385 416 182.4 152.8 104.8 100 "low" 7.7 8.9 13.1457217375084 15.415252187363 "LAB" "LA-TT" "voiceless" "N" 121.6 0.0812339338203836 0.0948133278937813 236 0.106637910376228 0.055829957264539
"1555" "plaage_w_07" "LA" "SG2" "Swiss German" "plaage" 7 "pl" 898.4 979.2 1054.4 1065.6 1076 1141.6 1213.6 1040 1111.2 1130.4 1137.6 1162.4 1204 1275.2 8.108 21.386 8.35876288659794 18.0320148329698 7.544 21.951 10.3342465753425 14.1986244973826 0.0621794871794871 0.13119487680746 0.0530523255813954 0.137056278842828 36 1.66666666666667 0.1736 0.46072186836518 -141.6 -0.375796178343949 61.6000000000001 0.163481953290871 54.4000000000001 0.503703703703705 21.5999999999999 32 0.199999999999999 0.296296296296296 315.2 235.2 0.836518046709129 0.624203821656051 376.8 156 137.6 90.4000000000001 112.8 "low" 9.7 7.3 11.8600168633944 15.459948253471 "LAB" "LA-TT" "voiceless" "N" 83.1999999999998 0.076111280672961 0.087545924121088 232 0.0967656415694589 0.0554569197764632
"1556" "plaage_w_08" "LA" "SG2" "Swiss German" "plaage" 8 "pl" 665.6 774.4 842.4 852.8 863.2 927.2 995.2 806.4 875.2 896 904 954.4 997.6 1066.4 6.934 19.896 7.79101123595505 19.6585818878985 7.072 23.772 10.7151515151515 15.4644279952568 0.0503393665158371 0.112955030375443 0.05 0.137250469312606 56.8000000000001 2.73076923076923 0.1888 0.471057884231537 -140.8 -0.351297405189621 71.2 0.177644710578842 32.8 0.292857142857142 20.8000000000001 58.4 0.185714285714286 0.521428571428571 329.6 260 0.822355289421158 0.648702594810379 400.8 176.8 132 89.6 112 "low" 8.9 6.6 10.1207707216397 15.3720525630119 "LAB" "LA-TT" "voiceless" "N" 99.2 0.0720970804914331 0.0896107060521497 230.4 0.0933257918552037 0.0508683691276624
"1557" "plaage_w_09" "LA" "SG2" "Swiss German" "plaage" 9 "pl" 886.4 1018.4 1098.4 1110.4 1121.6 1188 1255.2 1075.2 1141.6 1162.4 1171.2 1220 1252.8 1320.8 7.571 25.897 6.10564516129032 20.3346836257706 6.865 25.57 10.5615384615385 17.0926889659442 0.0584905660377358 0.146047979117685 0.0486526946107784 0.148408852127394 46.3999999999999 2.00000000000001 0.18 0.414364640883978 -188.8 -0.434622467771639 65.5999999999999 0.151012891344383 40.8000000000002 0.335526315789475 23.1999999999998 57.5999999999999 0.190789473684209 0.473684210526315 368.8 245.6 0.848987108655617 0.565377532228361 434.4 212 133.6 87.2 100.8 "low" 12.4 6.5 12.7353837790622 14.9596122944413 "LAB" "LA-TT" "voiceless" "N" 92.8 0.0719301188275839 0.106479958880233 276 0.0946831755280404 0.0491770621271273
"1558" "plaage_w_10" "LA" "SG2" "Swiss German" "plaage" 10 "pl" 1264 1353.6 1425.6 1436.8 1448.8 1521.6 1594.4 1412.8 1479.2 1500.8 1545.6 1561.6 1591.2 1652 9.591 23.841 8.88055555555555 19.0862414470347 10.065 25.199 9.67788461538461 17.3255510504585 0.0668316831683169 0.141945419320652 0.0714285714285714 0.160889543534965 36 1.55172413793103 0.1816 0.468041237113402 -148.8 -0.383505154639175 57.5999999999999 0.148453608247422 52 0.382352941176471 23.2 60.8 0.170588235294118 0.447058823529411 330.4 239.2 0.851546391752578 0.616494845360825 388 161.6 145.6 88 90.4000000000001 "low" 10.8 10.4 12.4911969002174 14.5444147355609 "LAB" "LA-TT" "voiceless" "N" 93.6000000000001 0.077861064025216 0.0824996650733609 236.8 0.103328365623448 0.0523937624269845
"1559" "platte_u_01" "LA" "SG2" "Swiss German" "platte" 1 "pl" 2882.4 2943.2 3019.2 3029.6 3046.4 3125.6 3188 3079.2 3102.4 3122.4 3130.4 3158.4 3187.2 3209.6 5.423 16.026 9.5140350877193 30.8306347403035 10.058 23.853 10.058 27.3163761367774 0.0416666666666667 0.120325846466361 0.0706214689265537 0.170549308560284 -32.7999999999997 -1.20588235294115 0.1088 0.332518337408314 -196.8 -0.601466992665036 21.5999999999999 0.0660146699266501 76 0.545977011494252 27.2000000000003 36 0.195402298850576 0.258620689655172 305.6 130.4 0.93398533007335 0.398533007334964 327.2 136.8 141.6 43.2000000000003 51.1999999999998 "low" 5.7 10 5.19807656734681 8.73212459828649 "LAB" "LA-TT" "voiceless" "Y" 65.5999999999999 0.0659293079157405 0.0687715725503599 240 0.0994233446013124 0.0324352712301685
"1560" "platte_u_02" "LA" "SG2" "Swiss German" "platte" 2 "pl" 2510.4 2575.2 2608.8 2612.8 2642.4 2727.2 2789.6 2648.8 2681.6 2704 2710.4 2732.8 2775.2 2796.8 0.725 15.286 14.5 25.5121248141902 9.903 23.952 9.903 25.2672848199459 0.00508130081300813 0.10854458100685 0.0679347826086957 0.148116429076926 -6.40000000000009 -0.190476190476194 0.1408 0.491620111731842 -138.4 -0.483240223463687 7.20000000000027 0.0251396648044702 61.5999999999999 0.496774193548386 33.5999999999999 28.8000000000002 0.270967741935483 0.23225806451613 279.2 148 0.97486033519553 0.516759776536313 286.4 98.4000000000001 147.2 55.1999999999998 64 "low" 0.5 10 5.9916608715781 9.47945146092325 "LAB" "LA-TT" "voiceless" "Y" 85.5999999999999 0.0700882749544974 0.0540812829945549 193.6 0.100979501161264 0.0391970487477306
"15611" "platte_u_03" "LA" "SG2" "Swiss German" "platte" 3 "pl" 2576 2658.4 2730.4 2742.4 2756 2833.6 2904 2776 2798.4 2821.6 2829.6 2854.4 2895.2 2912.8 8.406 15.958 9.34 29.1351885755581 10.001 18.803 9.43490566037736 25.1941405872117 0.0582901554404145 0.120114595944116 0.0716216216216216 0.127795261349625 -20 -0.781250000000003 0.128 0.380047505938242 -200 -0.593824228028503 8.80000000000018 0.0261282660332547 65.5999999999999 0.529032258064515 25.5999999999999 32.8000000000002 0.206451612903225 0.26451612903226 328 136.8 0.973871733966745 0.406175771971497 336.8 154.4 148 45.5999999999999 58.4000000000001 "low" 9 10.6 5.47722557505166 7.46324326281812 "LAB" "LA-TT" "voiceless" "Y" 82.4000000000001 0.0701560790706528 0.0706945691188643 245.6 0.105989401059894 0.0343227570814116
"1562" "platte_u_04" "LA" "SG2" "Swiss German" "platte" 4 "pl" 2672 2756.8 2826.4 2836.8 2850.4 2924 2990.4 2805.6 2877.6 2900.8 2908 2935.2 2969.6 2990.4 7.631 15.364 9.30609756097561 19.9180040173109 9.395 22.481 10.1021505376344 26.5328345522028 0.0531088082901554 0.0810254654440203 0.0664285714285714 0.153494528431306 44.8000000000002 1.86666666666667 0.1848 0.580402010050252 -133.6 -0.419597989949748 0 0 50.4000000000001 0.463235294117649 24 34.3999999999996 0.220588235294118 0.316176470588233 318.4 184.8 1 0.580402010050252 318.4 154.4 140 95.2000000000003 55.2000000000003 "low" 8.2 9.3 7.71362431027076 8.47289796940811 "LAB" "LA-TT" "voiceless" "Y" 89.5999999999999 0.0745973288382836 0.0788311307815489 228.8 0.0989888238424695 0.0502058338340976
"1563" "platte_u_05" "LA" "SG2" "Swiss German" "platte" 5 "pl" 2726.4 2798.4 2867.2 2877.6 2890.4 2961.6 3027.2 2795.2 2900 2923.2 2932.8 2985.6 3016.8 3038.4 8.439 9.571 10.0464285714286 13.2446010910878 9.903 20.797 10.315625 27.1745949724621 0.059659090909091 0.0564557867660615 0.0701754385964914 0.144945150482177 95.2000000000003 4.10344827586203 0.232 0.743589743589744 -68.7999999999997 -0.22051282051282 11.2000000000003 0.0358974358974368 32.7999999999997 0.277027027027025 23.2000000000003 62.4000000000001 0.195945945945948 0.527027027027027 300.8 243.2 0.964102564102563 0.77948717948718 312 140.8 136.8 128 52.8000000000002 "low" 8.4 9.6 7.22634070605587 7.65310394545899 "LAB" "LA-TT" "voiceless" "Y" 104 0.0862213919128341 0.0875201613234328 196.8 0.0969403211148137 0.0755024627108545
"1564" "platte_u_06" "LA" "SG2" "Swiss German" "platte" 6 "pl" 2808.8 2888 2954.4 2964.8 2977.6 3048.8 3114.4 2984 3008 3029.6 3036.8 3070.4 3104.8 3128.8 7.518 14.083 9.76363636363636 29.3842548292049 10.171 21.882 10.2737373737374 25.0855265652184 0.0528846153846154 0.105103131283524 0.0723684210526315 0.149365722839334 -6.40000000000009 -0.275862068965523 0.1304 0.4075 -175.2 -0.547499999999999 14.4000000000001 0.0450000000000003 52 0.448275862068966 23.1999999999998 40.8000000000002 0.199999999999998 0.351724137931036 305.6 144.8 0.955 0.452500000000001 320 145.6 136.8 45.5999999999999 58.4000000000001 "low" 7.7 9.9 4.7927027865287 8.72295821381715 "LAB" "LA-TT" "voiceless" "Y" 84.8000000000002 0.0656836965409718 0.068226343900546 220.8 0.0973355618916525 0.0340318311902912
"1565" "platte_u_07" "LA" "SG2" "Swiss German" "platte" 7 "pl" 2111.2 2184.8 2285.6 2304.8 2333.6 2429.6 2496 2342.4 2367.2 2391.2 2399.2 2440.8 2481.6 2504 5.781 12.022 7.708 27.5369144590012 10.415 21.393 8.97844827586207 24.5426834864053 0.0430045871559633 0.0894626227579639 0.0714285714285714 0.137921688812285 -8.80000000000018 -0.183333333333337 0.1536 0.391038696537678 -231.2 -0.588594704684318 8 0.0203665987780041 57.5999999999999 0.371134020618555 48 49.6000000000004 0.309278350515463 0.319587628865981 384.8 161.6 0.979633401221996 0.411405295315682 392.8 174.4 162.4 48.7999999999997 63.1999999999998 "low" 7.5 11.6 4.36577599058862 8.71665073293636 "LAB" "LA-TT" "voiceless" "Y" 104.8 0.0738463548712384 0.0830251145988976 280 0.111377820451272 0.0363148892912046
"1566" "platte_u_08" "LA" "SG2" "Swiss German" "platte" 8 "pl" 2399.2 2480 2555.2 2567.2 2584 2666.4 2735.2 2616.8 2640 2660 2667.2 2701.6 2731.2 2752 7.959 15.734 9.14827586206897 30.8391260284561 11.508 23.502 9.4327868852459 27.7630017214053 0.0557692307692308 0.118100935359483 0.0806878306878308 0.167960773294193 -32.8000000000002 -1.13888888888889 0.1184 0.335600907029477 -217.6 -0.616780045351475 16.8000000000002 0.0476190476190481 76 0.519125683060109 28.8000000000002 41.5999999999999 0.196721311475411 0.28415300546448 336 135.2 0.952380952380952 0.383219954648525 352.8 156 151.2 43.1999999999998 50.4000000000001 "low" 8.7 12.2 5.10196040752964 8.46522297402732 "LAB" "LA-TT" "voiceless" "Y" 75.1999999999998 0.0692197743300749 0.0708682776541362 260.8 0.106013208202989 0.0324263404571606
